method,run_id,sample_id,qa_index,category,memory_update_mode,memory_wrapper_store,judge_mode,judge_runs,question,ground_truth,predicted_answer,exact_match,f1,bleu1,judge_score,judge_reason,judge_scores,judge_labels,judge_cache_key,search_latency_sec,generation_latency_sec,total_latency_sec,prompt_tokens,completion_tokens,total_tokens,num_retrieved_memories,num_speaker_1_memories,num_speaker_2_memories,top_k_per_speaker,max_total_retrieved_memories,retrieval_token_budget,retrieval_budget_strategy,retrieval_token_budget_applied,speaker_1_memory_tokens,speaker_2_memory_tokens,retrieved_memory_tokens,speaker_1_memory_tokens_pre_trim,speaker_2_memory_tokens_pre_trim,retrieved_memory_tokens_pre_trim,num_retrieved_memories_pre_trim,num_retrieved_memories_dropped_by_budget,top1_memory_score
rag_chunk600_k1,20260627_170855,conv-26,11,2,none,none,paper_binary,5,How long has Caroline had her current group of friends for?,4 years,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",92ed880445c28362a88a9a4d512e108cf531d0f21881136bb3fc93e3180652f7,0.32610082626342773,1.4735305309295654,1.7996313571929932,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.45416074991226196
rag_chunk600_k1,20260627_170855,conv-26,12,1,none,none,paper_binary,5,Where did Caroline move from 4 years ago?,Sweden,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",55068dc2c3c0cfc803f6ee8d948e429e8c3b4c0d841c0b6fa09295977613c738,0.44907641410827637,2.252645254135132,2.701721668243408,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.37017375230789185
rag_chunk600_k1,20260627_170855,conv-26,13,2,none,none,paper_binary,5,How long ago was Caroline's 18th birthday?,10 years ago,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",344b95807a4c1b9dff65fb767d62d2624680993dbb6825cb2156f47207da106f,0.3129763603210449,1.367523431777954,1.680499792098999,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.3935661017894745
rag_chunk600_k1,20260627_170855,conv-26,14,1,none,none,paper_binary,5,What career path has Caroline decided to persue?,counseling or mental health for Transgender people,Counseling or working in mental health.,0.0,0.6153846153846153,0.5643211499270759,0.6,,"[1.0, 0.0, 0.0, 1.0, 1.0]","['CORRECT', 'WRONG', 'WRONG', 'CORRECT', 'CORRECT']",96d4e0e942f426d3a07ea7fc8fe28796b34e772faf9a773c46e18b902e050272,0.4259929656982422,1.7040646076202393,2.1300575733184814,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.4822472333908081
rag_chunk600_k1,20260627_170855,conv-26,15,3,none,none,paper_binary,5,Would Caroline still want to pursue counseling as a career if she hadn't received support growing up?,Likely no,No information available.,0.0,0.4,0.3333333333333333,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",fff97ec811c9bb53f6514d1b8fdb43c62ca7b9c7e9250946536384c053500432,0.37324976921081543,1.5755410194396973,1.9487907886505127,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.5485692620277405
rag_chunk600_k1,20260627_170855,conv-26,16,1,none,none,paper_binary,5,What activities does Melanie partake in?,"pottery, camping, painting, swimming","Hiking, exploring forests, and camping.",0.0,0.22222222222222224,0.2,0.2,,"[0.0, 0.0, 0.0, 1.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'CORRECT', 'WRONG']",fb50d98d44ec01de9f2a3b60ad1269334a3be364c36a0193e9b37bd3fee21e00,0.3213512897491455,1.8579518795013428,2.1793031692504883,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.4920946955680847
rag_chunk600_k1,20260627_170855,conv-26,17,2,none,none,paper_binary,5,When did Melanie sign up for a pottery class?,2 July 2023,yesterday,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",b0d01c58f072640bdc772a53d8a68baf74c06fe4d7fc7dbfe1c90c7329626898,0.4227004051208496,7.780904531478882,8.203604936599731,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.5995479822158813
rag_chunk600_k1,20260627_170855,conv-26,18,2,none,none,paper_binary,5,When is Caroline going to the transgender conference?,July 2023,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",e3f15945de821c31cdba3ffe105680eaf65725ad25cc4073686950deb434b9a0,0.40200138092041016,1.5693116188049316,1.9713129997253418,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.5019354224205017
rag_chunk600_k1,20260627_170855,conv-26,19,1,none,none,paper_binary,5,Where has Melanie camped?,"beach, mountains, forest",No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",136e93326f2f8d60430d23f581c54cb42a97cbd0251d3876423436854abed3be,0.29363489151000977,1.2436797618865967,1.5373146533966064,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.42693084478378296
rag_chunk600_k1,20260627_170855,conv-26,20,1,none,none,paper_binary,5,What do Melanie's kids like?,"dinosaurs, nature",No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",8433c60fe2fb8d73ef00280bb7b710d2a4bf5452f5ed9bf7ff71dc5cd1ea9f95,0.3149714469909668,1.9925920963287354,2.307563543319702,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.5222073793411255
rag_chunk600_k1,20260627_170855,conv-26,21,2,none,none,paper_binary,5,When did Melanie go to the museum?,5 July 2023,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",54a84aa8db8b6fb7e385c0a67deaaef4d74260f2d72ef454dec8e264a4568fe5,0.2802236080169678,1.4473731517791748,1.7275967597961426,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.44722050428390503
rag_chunk600_k1,20260627_170855,conv-26,22,2,none,none,paper_binary,5,When did Caroline have a picnic?,The week before 6 July 2023,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",e90857c034560975f8f44024027d9aa692c14ed94a4f12760f2a8d7a08f2c8dd,0.4368627071380615,1.0986826419830322,1.5355453491210938,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.4115685820579529
rag_chunk600_k1,20260627_170855,conv-26,23,3,none,none,paper_binary,5,Would Caroline likely have Dr. Seuss books on her bookshelf?,"Yes, since she collects classic children's books",No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",260a8cf9054535d60d9352869db7dc98f5dbc44da1f0fd314649acc97decc802,0.3194997310638428,1.6451425552368164,1.9646422863006592,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.38062673807144165
rag_chunk600_k1,20260627_170855,conv-26,24,1,none,none,paper_binary,5,What books has Melanie read?,"""Nothing is Impossible"", ""Charlotte's Web""",No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",e40b40586ab1e11393b24cbd2733af19a08ab77612d711db3e6e0ce8f5ef7e1b,0.31887245178222656,1.754004716873169,2.0728771686553955,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.42881834506988525
rag_chunk600_k1,20260627_170855,conv-26,25,1,none,none,paper_binary,5,What does Melanie do to destress?,"Running, pottery",Running.,0.0,0.6666666666666666,0.36787944117144233,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",b6de7eb881d314d12ab457a8a76de787dd7d10b36b00413a282e98c9ff62e203,0.33260536193847656,1.2906980514526367,1.6233034133911133,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.4612687826156616
rag_chunk600_k1,20260627_170855,conv-26,26,2,none,none,paper_binary,5,When did Caroline go to the LGBTQ conference?,10 July 2023,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",62ac92a15c8882f79fbd6f77160a3970c6c602f6e195763e7236d6468c99d504,0.17710542678833008,1.2680890560150146,1.4451944828033447,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.5156480073928833
rag_chunk600_k1,20260627_170855,conv-26,27,2,none,none,paper_binary,5,"When did Melanie read the book ""nothing is impossible""?",2022,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",ba8ce081f06833e41ecb8142714ac6e2b396b5ddb26b8425734c81f8c5d85966,0.314333438873291,1.5766968727111816,1.8910303115844727,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.3868982791900635
rag_chunk600_k1,20260627_170855,conv-26,28,3,none,none,paper_binary,5,Would Caroline pursue writing as a career option?,"LIkely no; though she likes reading, she wants to be a counselor",No information available.,0.0,0.14285714285714288,0.023161150407600514,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",07afc742e41b60a8a9247e8216e097abde0143fa11726f82efb9ec9b0c1ae8d5,0.3282585144042969,1.1274363994598389,1.4556949138641357,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.42751601338386536
rag_chunk600_k1,20260627_170855,conv-26,29,2,none,none,paper_binary,5,When did Caroline go to the adoption meeting?,The friday before 15 July 2023,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",0570ce32fa8da48e755f738114788d397869ea4e75924b971b20a63a9fba4e53,0.2978975772857666,2.5222268104553223,2.820124387741089,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.536139190196991
rag_chunk600_k1,20260627_170855,conv-26,30,2,none,none,paper_binary,5,When did Melanie go to the pottery workshop?,The Friday before 15 July 2023,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",112c7448561e1871a7eeae880547006d5a3a531762ae896b5ef8c8da20dc9cc7,0.4718337059020996,2.306312322616577,2.7781460285186768,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.5769440531730652
rag_chunk600_k1,20260627_170855,conv-26,31,3,none,none,paper_binary,5,Would Melanie be considered a member of the LGBTQ community?,"Likely no, she does not refer to herself as part of it",No information available.,0.0,0.13333333333333333,0.016595689455954646,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",eeb899ea9b0ae336a948c6cbbf2a53e1dcf63f73fb77f95e6730c2c30c6ff6c5,0.4131808280944824,1.8955261707305908,2.3087069988250732,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.4786641299724579
rag_chunk600_k1,20260627_170855,conv-26,32,2,none,none,paper_binary,5,When did Melanie go camping in June?,The week before 27 June 2023,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",88180f6db2c3668cdc416c76de248c1f0e69f8be78ea2e562c9340177e558aa7,0.3987691402435303,1.620955467224121,2.0197246074676514,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.4906032681465149
rag_chunk600_k1,20260627_170855,conv-26,33,1,none,none,paper_binary,5,What LGBTQ+ events has Caroline participated in?,"Pride parade, school speech, support group",LGBT pride event and LGBTQ art show.,0.0,0.15384615384615383,0.14285714285714285,0.8,,"[1.0, 1.0, 1.0, 0.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'WRONG', 'CORRECT']",936193cb1f1bb06fa924ae02045ca38ba9931fdeaa657ca735bbc4b94b6a1007,0.5434648990631104,2.040900945663452,2.5843658447265625,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.550428032875061
rag_chunk600_k1,20260627_170855,conv-26,34,2,none,none,paper_binary,5,When did Caroline go to a pride parade during the summer?,The week before 3 July 2023,last year,0.0,0.0,0.0,0.4,,"[0.0, 1.0, 1.0, 0.0, 0.0]","['WRONG', 'CORRECT', 'CORRECT', 'WRONG', 'WRONG']",f3dd73ecd08183fb423924e0186edb8a55e883692427ec0e93af99b0704db7b5,0.41620540618896484,7.344380855560303,7.760586261749268,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.46475285291671753
rag_chunk600_k1,20260627_170855,conv-26,35,1,none,none,paper_binary,5,What events has Caroline participated in to help children?,"Mentoring program, school speech",No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",26d4bf5bcd94f481775aff0c5f0854dcb7760a3d70402bdfad3db142e3c9890b,0.34792304039001465,1.6481330394744873,1.996056079864502,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.49807602167129517
rag_chunk600_k1,20260627_170855,conv-26,36,2,none,none,paper_binary,5,When did Melanie go camping in July?,two weekends before 17 July 2023,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",60ce48ed20cf2ccf2624c1c59eaf1d83c6975ff1356ec063d5b836500477970e,0.31228208541870117,2.118851900100708,2.431133985519409,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.4863230586051941
rag_chunk600_k1,20260627_170855,conv-26,37,2,none,none,paper_binary,5,When did Caroline join a mentorship program?,The weekend before 17 July 2023,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",a881dd0eee86689d1e6957f4746287eb46e90255f0f597af2fbc4bd4fbbdc76c,0.4411132335662842,1.3675625324249268,1.808675765991211,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.47553950548171997
rag_chunk600_k1,20260627_170855,conv-26,38,1,none,none,paper_binary,5,What did Melanie paint recently?,sunset,A sunset with a palm tree.,0.0,0.4,0.25,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",3f853549beb7540b9d43b35e80ba56131494e439547198710abd2da59d374cbf,0.3217170238494873,1.3866426944732666,1.708359718322754,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.564276933670044
rag_chunk600_k1,20260627_170855,conv-26,39,1,none,none,paper_binary,5,What activities has Melanie done with her family?,"Pottery, painting, camping, museum, swimming, hiking",Concert for her daughter's birthday.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",66d693e2d4fdc9f4bf2de2c28720a636384e625e22262b90d0bd96a34608325f,0.3222229480743408,1.7572896480560303,2.079512596130371,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.5187429785728455
rag_chunk600_k1,20260627_170855,conv-26,40,1,none,none,paper_binary,5,In what ways is Caroline participating in the LGBTQ community?,"Joining activist group, going to pride parades, participating in an art show, mentoring program","Caroline painted after visiting an LGBTQ center and joined a new LGBTQ activist group, giving her voice and making a difference.",0.0,0.12903225806451615,0.1111111111111111,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",094fba4dbf5ab13bf5509178f8c8de834362c537bb2a5691ef12580e18136500,0.29438161849975586,1.9650342464447021,2.259415864944458,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.5442551374435425
rag_chunk600_k1,20260627_170855,conv-26,41,1,none,none,paper_binary,5,How many times has Melanie gone to the beach in 2023?,2,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",3bf0262b36345fcafdf6218e303a6f08ebc8acd8e8c2044513fed9bac1ac34bd,0.28421902656555176,1.85089111328125,2.1351101398468018,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.41806888580322266
rag_chunk600_k1,20260627_170855,conv-26,42,2,none,none,paper_binary,5,When did Caroline join a new activist group?,The Tuesday before 20 July 2023,last Tuesday,0.0,0.28571428571428575,0.11156508007421491,0.4,,"[0.0, 1.0, 0.0, 1.0, 0.0]","['WRONG', 'CORRECT', 'WRONG', 'CORRECT', 'WRONG']",71ad89c58770cf6c8c550cfafd6b68ce69c3639391d19ce370075316cae9daef,0.2942492961883545,4.735577344894409,5.029826641082764,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.4774894416332245
rag_chunk600_k1,20260627_170855,conv-26,43,3,none,none,paper_binary,5,Would Melanie be more interested in going to a national park or a theme park?,National park; she likes the outdoors,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",3de8960f2d12f5e12a463925f82a0567cdfdefb252422e90ac86ad13aa56e409,0.28673696517944336,1.4875943660736084,1.7743313312530518,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.38794857263565063
rag_chunk600_k1,20260627_170855,conv-26,44,1,none,none,paper_binary,5,What kind of art does Caroline make?,abstract art,She makes paintings.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",5a191b9b7dd4d065606532cfd527463e13e6cde0ad1a49fc8c4209e6ed953ed0,0.347775936126709,1.9596805572509766,2.3074564933776855,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.5410410761833191
rag_chunk600_k1,20260627_170855,conv-26,45,2,none,none,paper_binary,5,When is Melanie's daughter's birthday?,13 August,13 August 2023,0.0,0.8,0.6666666666666666,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",c4f8c045ced38d0315a5af47762fb4f010d9c13551ffc2a37ed8915e4afb63d5,0.2748382091522217,4.994673490524292,5.269511699676514,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.46633052825927734
rag_chunk600_k1,20260627_170855,conv-26,46,2,none,none,paper_binary,5,When did Caroline attend a pride parade in August?,The Friday before 14 August 2023,No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",f9d33669f8d0df67db8977a1befc725f1e1a9d96548563befb967cb34d8b52de,0.39714884757995605,1.4402167797088623,1.8373656272888184,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.4674312174320221
rag_chunk600_k1,20260627_170855,conv-26,47,3,none,none,paper_binary,5,Would Melanie be considered an ally to the transgender community?,"Yes, she is supportive",Yes.,0.0,0.4,0.049787068367863944,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",0e8e4436a90b8e26d702a133228fedb998dea6bc46e0b367813ef55b6f8e5a83,0.27021074295043945,2.052196741104126,2.3224074840545654,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.4926602840423584
rag_chunk600_k1,20260627_170855,conv-26,48,1,none,none,paper_binary,5,Who supports Caroline when she has a negative experience?,"Her mentors, family, and friends",No information available.,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",fce014ae6f41b64f2d8834bb4fb147deaaf148d4b9c83b0c143eba8714bb91c2,0.28208351135253906,1.9649367332458496,2.2470202445983887,0,0,0,1,1,0,,1,,global_chunk_cosine,,600,0,600,600,0,600,1,,0.4654216766357422
