method,run_id,sample_id,qa_index,category,memory_update_mode,memory_wrapper_store,judge_mode,judge_runs,question,ground_truth,predicted_answer,exact_match,f1,bleu1,judge_score,judge_reason,judge_scores,judge_labels,judge_cache_key,search_latency_sec,generation_latency_sec,total_latency_sec,prompt_tokens,completion_tokens,total_tokens,num_retrieved_memories,num_speaker_1_memories,num_speaker_2_memories,top_k_per_speaker,max_total_retrieved_memories,retrieval_token_budget,retrieval_budget_strategy,retrieval_token_budget_applied,speaker_1_memory_tokens,speaker_2_memory_tokens,retrieved_memory_tokens,speaker_1_memory_tokens_pre_trim,speaker_2_memory_tokens_pre_trim,retrieved_memory_tokens_pre_trim,num_retrieved_memories_pre_trim,num_retrieved_memories_dropped_by_budget,top1_memory_score
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,14,1,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What career path has Caroline decided to persue?,counseling or mental health for Transgender people,counseling or mental health,0.0,0.7272727272727273,0.4723665527410147,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",12ff8dae70e2f1d7ea70fd7d45ee2c91b58f7f9c1e93c27541abade5258a5aa6,2.3940656185150146,2.96840763092041,5.362473249435425,4617,231,4848,37,37,0,,14,,interleave_rank,False,4474,0,4474,4474,0,4474,37,0,0.5323209166526794
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,15,3,amem_robust_evolution,amem_simple_embedding,paper_binary,5,Would Caroline still want to pursue counseling as a career if she hadn't received support growing up?,Likely no,"The help I got from friends, family and people I looked up to was invaluable. That's why I want to pass that same support.",0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",6d0cc1e8a365e74e2b35b1396a610b1d75ba729cc40977ef793ceae18c9cfa5d,2.9741878509521484,7.609342336654663,10.583530187606812,3525,702,4227,27,27,0,,14,,interleave_rank,False,3396,0,3396,3396,0,3396,27,0,0.5712531805038452
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,16,1,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What activities does Melanie partake in?,"pottery, camping, painting, swimming","painting, running, reading, playing violin, swimming, camping, hiking, pottery class",0.0,0.5714285714285715,0.4,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",4ccb9cecbc064418ed110a9f9237120c4f53a105e96fa3b8c704a6095347dc2a,2.4976284503936768,3.7131781578063965,6.210806608200073,4599,282,4881,37,37,0,,14,,interleave_rank,False,4480,0,4480,4480,0,4480,37,0,0.4434267282485962
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,17,2,amem_robust_evolution,amem_simple_embedding,paper_binary,5,When did Melanie sign up for a pottery class?,2 July 2023,"July 3, 2023",0.0,0.6666666666666666,0.6666666666666666,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",486eba2e21dfa8dd722de6cf7a35e8b44a128f9d296a07bfeca969813d266d5c,2.6706578731536865,4.833685874938965,7.504343748092651,2521,479,3000,20,20,0,,14,,interleave_rank,False,2402,0,2402,2402,0,2402,20,0,0.6622613668441772
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,18,2,amem_robust_evolution,amem_simple_embedding,paper_binary,5,When is Caroline going to the transgender conference?,July 2023,July 2023.,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",3d863758fcd8dbd526f0a342c7c6cc94e68c49694f69a7c9b7b52bc366955dc9,3.072359561920166,1.72835373878479,4.800713300704956,3383,96,3479,24,24,0,,14,,interleave_rank,False,3264,0,3264,3264,0,3264,24,0,0.6592240929603577
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,19,1,amem_robust_evolution,amem_simple_embedding,paper_binary,5,Where has Melanie camped?,"beach, mountains, forest","mountains, forest, beach",0.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",c015e74f740528feb7af8ae4013ee03888b9af63942404ec9f28b95f541520ad,3.022505283355713,3.806190013885498,6.828695297241211,3089,332,3421,23,23,0,,14,,interleave_rank,False,3010,0,3010,3010,0,3010,23,0,0.6130138635635376
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,20,1,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What do Melanie's kids like?,"dinosaurs, nature",nature,0.0,0.6666666666666666,0.36787944117144233,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",e9b815914a6959d58e924c3f1bdbeb88fc79832467e4a99d48ab71a1e6f5d936,2.682556390762329,2.337928295135498,5.020484685897827,3549,126,3675,28,28,0,,14,,interleave_rank,False,3442,0,3442,3442,0,3442,28,0,0.5719114542007446
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,21,2,amem_robust_evolution,amem_simple_embedding,paper_binary,5,When did Melanie go to the museum?,5 July 2023,"July 5, 2023",0.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",1179aad34ec7e7d64402ac011a4d9d198217926fbcfb9c7e0bb11bf74d95e523,2.25810170173645,3.302307605743408,5.560409307479858,4953,302,5255,41,41,0,,14,,interleave_rank,False,4820,0,4820,4820,0,4820,41,0,0.4997817873954773
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,22,2,amem_robust_evolution,amem_simple_embedding,paper_binary,5,When did Caroline have a picnic?,The week before 6 July 2023,last week of June 2023,0.0,0.4000000000000001,0.4,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",4c0ab94ec8405f582ee63879205a95abb21148cf372c40862cd0b9fcd52ba3a7,2.849696397781372,5.627315521240234,8.477011919021606,4019,541,4560,32,32,0,,14,,interleave_rank,False,3882,0,3882,3882,0,3882,32,0,0.5088757276535034
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,23,3,amem_robust_evolution,amem_simple_embedding,paper_binary,5,Would Caroline likely have Dr. Seuss books on her bookshelf?,"Yes, since she collects classic children's books",classics,0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",d875c55ee00450bc60ad1eb087873e436f15358060a00021123ce546e1e748f3,2.8098788261413574,4.582848072052002,7.392726898193359,3859,368,4227,32,32,0,,14,,interleave_rank,False,3724,0,3724,3724,0,3724,32,0,0.5086133480072021
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,24,1,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What books has Melanie read?,"""Nothing is Impossible"", ""Charlotte's Web""",that book you recommended a while ago and this book I read last year,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",411015b1cf19a3c43ee9cff045cd1c8afa2db087faa11d130919b8bd6e9e0b40,2.5577316284179688,5.82391357421875,8.381645202636719,3737,534,4271,28,28,0,,14,,interleave_rank,False,3635,0,3635,3635,0,3635,28,0,0.566094696521759
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,25,1,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What does Melanie do to destress?,"Running, pottery",running,0.0,0.6666666666666666,0.36787944117144233,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",75a43bf2b94466e69ea607ae08749dbcdd28f65a9b4a89258ed407646dd16a88,2.263993978500366,1.8155815601348877,4.079575538635254,3560,108,3668,28,28,0,,14,,interleave_rank,False,3454,0,3454,3454,0,3454,28,0,0.5753397941589355
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,26,2,amem_robust_evolution,amem_simple_embedding,paper_binary,5,When did Caroline go to the LGBTQ conference?,10 July 2023,"July 10, 2023",0.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",c3ea20fb7ba79a3697ad2d830e870e07852361b476ecf76ecf50d9c5e32bc0a5,2.4670252799987793,3.3807754516601562,5.8478007316589355,3467,309,3776,24,24,0,,14,,interleave_rank,False,3343,0,3343,3343,0,3343,24,0,0.552892804145813
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,27,2,amem_robust_evolution,amem_simple_embedding,paper_binary,5,"When did Melanie read the book ""nothing is impossible""?",2022,2022,1.0,1.0,1.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",085a4e88906156655871d3c180066b93aaa008c768f5c935890cbdf39a2310f4,3.0266125202178955,2.2178218364715576,5.244434356689453,4214,115,4329,34,34,0,,14,,interleave_rank,False,4089,0,4089,4089,0,4089,34,0,0.4975544214248657
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,28,3,amem_robust_evolution,amem_simple_embedding,paper_binary,5,Would Caroline pursue writing as a career option?,"LIkely no; though she likes reading, she wants to be a counselor",No,0.0,0.16666666666666669,4.5399929762484854e-05,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",7d5923217743ebf5c904f59918a1cd1d28dafa153580ff527a2d05581262855b,2.26267409324646,2.1432323455810547,4.405906438827515,5469,55,5524,42,42,0,,14,,interleave_rank,False,5323,0,5323,5323,0,5323,42,0,0.5218654870986938
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,29,2,amem_robust_evolution,amem_simple_embedding,paper_binary,5,When did Caroline go to the adoption meeting?,The friday before 15 July 2023,"July 14, 2023",0.0,0.5,0.3422780793550613,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",928b1415a2033b97765d36fec3e1bad46d9c77caa3c8d9436159512e8652285e,2.4098737239837646,3.4354939460754395,5.845367670059204,2674,334,3008,21,21,0,,14,,interleave_rank,False,2560,0,2560,2560,0,2560,21,0,0.5522735118865967
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,30,2,amem_robust_evolution,amem_simple_embedding,paper_binary,5,When did Melanie go to the pottery workshop?,The Friday before 15 July 2023,"July 14, 2023",0.0,0.5,0.3422780793550613,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",3f69b93833f9273cf9a882a12103143cff0b822f1754247396c0f0651340c1ab,3.317558526992798,2.9159774780273438,6.233536005020142,2520,275,2795,20,20,0,,14,,interleave_rank,False,2402,0,2402,2402,0,2402,20,0,0.6375764012336731
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,31,3,amem_robust_evolution,amem_simple_embedding,paper_binary,5,Would Melanie be considered a member of the LGBTQ community?,"Likely no, she does not refer to herself as part of it",No.,0.0,0.15384615384615385,1.670170079024566e-05,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",17749fcf1bbc100873830c9283e4e24ecd567e1b3a7597a6c983a0cf1d6bb716,1.9801781177520752,4.497781038284302,6.477959156036377,3329,346,3675,24,24,0,,14,,interleave_rank,False,3223,0,3223,3223,0,3223,24,0,0.6070401668548584
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,32,2,amem_robust_evolution,amem_simple_embedding,paper_binary,5,When did Melanie go camping in June?,The week before 27 June 2023,June 20,0.0,0.28571428571428575,0.11156508007421491,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",04b2d1f25d59af42b824ea3b8a3fe749e08fbaad3a0ee35d26713fcbb0d235dc,2.966094732284546,4.919296979904175,7.885391712188721,3141,387,3528,23,23,0,,14,,interleave_rank,False,3046,0,3046,3046,0,3046,23,0,0.6201980710029602
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,33,1,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What LGBTQ+ events has Caroline participated in?,"Pride parade, school speech, support group","LGBTQ support group, school event, LGBTQ conference, pride parade, LGBTQ art show",0.0,0.5555555555555556,0.4166666666666667,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",3c3dd8669ffd17d83e23f03a4795204daf00bc4fb0963f5d66ff788e0af182dd,2.613399028778076,5.068934440612793,7.682333469390869,3788,537,4325,26,26,0,,14,,interleave_rank,False,3678,0,3678,3678,0,3678,26,0,0.6165763139724731
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,34,2,amem_robust_evolution,amem_simple_embedding,paper_binary,5,When did Caroline go to a pride parade during the summer?,The week before 3 July 2023,late June 2023,0.0,0.25,0.17113903967753066,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",1e9622f4fd8c0f1ef239d9b88a39b6d16ea3c8224bfa3e5985448b7173029098,3.415276527404785,5.357365608215332,8.772642135620117,3661,482,4143,29,29,0,,14,,interleave_rank,False,3521,0,3521,3521,0,3521,29,0,0.5516900420188904
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,35,1,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What events has Caroline participated in to help children?,"Mentoring program, school speech",mentorship program for LGBTQ youth and volunteer at an LGBTQ+ youth center,0.0,0.13333333333333333,0.09090909090909091,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",1a1df8b44da152a6e4d1d299e056ec54b74dbc2477b4d4463fe0dde331817cac,2.7166528701782227,2.723836898803711,5.440489768981934,4003,219,4222,31,31,0,,14,,interleave_rank,False,3879,0,3879,3879,0,3879,31,0,0.5356013178825378
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,36,2,amem_robust_evolution,amem_simple_embedding,paper_binary,5,When did Melanie go camping in July?,two weekends before 17 July 2023,July 8-9,0.0,0.25,0.06766764161830635,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",ff9c6f069b16ed77440c1d479bbbd2cadf8419d425392ab8b2988cafac8e9ec1,2.3526713848114014,9.760011434555054,12.112682819366455,2943,953,3896,22,22,0,,14,,interleave_rank,False,2847,0,2847,2847,0,2847,22,0,0.6297687888145447
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,37,2,amem_robust_evolution,amem_simple_embedding,paper_binary,5,When did Caroline join a mentorship program?,The weekend before 17 July 2023,July 2023,0.0,0.5714285714285715,0.22313016014842982,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",c51944f5180ce21693f72e9ec86ecad85293c3668d78b37d3b7a9c6680c80902,2.872271776199341,4.8363213539123535,7.708593130111694,4835,422,5257,34,34,0,,14,,interleave_rank,False,4701,0,4701,4701,0,4701,34,0,0.5647976398468018
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,38,1,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What did Melanie paint recently?,sunset,a painting of a sunset with a pink sky,0.0,0.2857142857142857,0.16666666666666666,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",f019bc01122134600cad2c89c371d6b12ff5e692e8d0b32438d496b8db35ca36,2.352872133255005,12.889526844024658,15.242398977279663,2876,1263,4139,24,24,0,,14,,interleave_rank,False,2781,0,2781,2781,0,2781,24,0,0.6628628373146057
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,39,1,amem_robust_evolution,amem_simple_embedding,paper_binary,5,What activities has Melanie done with her family?,"Pottery, painting, camping, museum, swimming, hiking","explored nature, roasted marshmallows around the campfire, went on a hike",0.0,0.0,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",91ecf878a1a111b4516c919ee3e7143a098f8fe1506d15993d64f37d5c989162,3.8451685905456543,6.379342079162598,10.224510669708252,2686,548,3234,22,22,0,,14,,interleave_rank,False,2589,0,2589,2589,0,2589,22,0,0.6705026626586914
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,40,1,amem_robust_evolution,amem_simple_embedding,paper_binary,5,In what ways is Caroline participating in the LGBTQ community?,"Joining activist group, going to pride parades, participating in an art show, mentoring program","Joining an LGBTQ activist group, attending pride events, speaking at school events, creating art, and joining a mentorship program.",0.0,0.4000000000000001,0.35294117647058826,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",557bf129a86a7d1830550f67b959195da82b079a652e2431737cd6d8f8cfbd0a,2.6162285804748535,3.407548666000366,6.02377724647522,3290,223,3513,22,22,0,,14,,interleave_rank,False,3191,0,3191,3191,0,3191,22,0,0.6303659677505493
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,41,1,amem_robust_evolution,amem_simple_embedding,paper_binary,5,How many times has Melanie gone to the beach in 2023?,2,once,0.0,0.0,0.0,0.0,,"[0.0, 0.0, 0.0, 0.0, 0.0]","['WRONG', 'WRONG', 'WRONG', 'WRONG', 'WRONG']",caf1ace94c955e1d80938c36459d56996056a3e183811ab6f748563fb2e8547c,2.424694538116455,2.773488759994507,5.198183298110962,3193,164,3357,26,26,0,,14,,interleave_rank,False,3094,0,3094,3094,0,3094,26,0,0.5180069208145142
amem_global_linked_top14_openaiemb,20260627_233217,conv-26,42,2,amem_robust_evolution,amem_simple_embedding,paper_binary,5,When did Caroline join a new activist group?,The Tuesday before 20 July 2023,last Tuesday,0.0,0.28571428571428575,0.11156508007421491,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']",71ad89c58770cf6c8c550cfafd6b68ce69c3639391d19ce370075316cae9daef,2.5145576000213623,3.304671049118042,5.819228649139404,4829,251,5080,34,34,0,,14,,interleave_rank,False,4693,0,4693,4693,0,4693,34,0,0.6021904945373535
